Owner,Count,Owner Dependent Count,Active,Organization,Membership Count
arvydas,1,2,1.0,False,
arxii,1,2,1.0,False,
asmyshlyaev177,1,3,1.0,False,
asnowwolf,1,2,0.0,False,
asofter,1,7,0.0,False,
atmist,1,9,0.0,True,1
atomspace,1,3,1.0,True,0
atomjack,1,3,0.0,False,
atomixinteractions,1,5,1.0,True,10
atomiks,1,48,1.0,False,
atomicojs,1,3,1.0,True,1
atomiclabs,1,5,1.0,True,2
atlantishealthcare,1,2,1.0,True,0
atfzl,1,72,1.0,False,
atk14,1,2,1.0,True,0
ativelkov,1,4,0.0,False,
atisawd,1,4,1.0,False,
atipugin,1,3,1.0,False,
atilaneves,1,2,1.0,False,
atian25,1,5,0.0,False,
atotto,1,7,1.0,False,
atsamd-rs,1,2,1.0,True,2
attachmentsme,1,6,0.0,True,0
atti187,1,19,1.0,False,
attoparser,1,2,1.0,True,1
attwad,1,5,1.0,False,
atularen,1,7,1.0,True,0
audi,1,2,1.0,True,2
audreyt,1,12,1.0,False,
aullman,1,2,1.0,False,
aureooms,1,3,1.0,False,
aush,1,4,1.0,False,
austinkelleher,1,95,1.0,False,
austinksmith,1,2,1.0,False,
austinoboyle,1,4,1.0,False,
austinpray,1,10,0.0,False,
auth0-extensions,1,3,1.0,True,4
athre0z,1,2,0.0,False,
aterrien,1,89,1.0,False,
asonas,1,3,1.0,False,
assetrinc,1,2,0.0,True,0
astorije,1,26,1.0,False,
astoilkov,1,2,0.0,False,
astefanutti,1,6,1.0,False,
astaxie,1,24,1.0,False,
assistunion,1,5,1.0,False,
assignar,1,8,1.0,True,0
assertthat,1,3,1.0,True,2
atehnix,1,2,0.0,False,
aspyrx,1,13,0.0,False,
aspose-total,1,4,1.0,,
aspose-storage-cloud,1,2,1.0,True,0
asplake,1,34,0.0,False,
asotog,1,2,1.0,False,
asonix,1,3,1.0,False,
astraw,1,3,0.0,False,
astruts,1,8,0.0,False,
astuetz,1,3,0.0,False,
astur,1,3,1.0,False,
asummers,1,31,1.0,False,
asvd,1,4,1.0,False,
aswitalski,1,2,0.0,False,
asyncapi,1,3,1.0,True,8
asyncee,1,3,1.0,False,
asyncphp,1,4,0.0,True,0
asyrjasalo,1,2,1.0,False,
at-icons,1,6,1.0,True,0
at0g,1,7,1.0,False,
atahk,1,5,0.0,False,
atais,1,2,0.0,False,
atayahmet,1,2,1.0,False,
atdt,1,57,1.0,False,
amir20,1,438,1.0,False,
aminebenkeroum,1,3,1.0,False,
basephp,1,2,1.0,True,2
abreits,1,3,0.0,False,
academe,1,2,1.0,True,0
abusalimov,1,8,0.0,False,
abuiles,1,2,1.0,False,
abstractj,1,3,1.0,False,
absent1706,1,3,1.0,False,
abseil,1,169,1.0,True,7
aboutsip,1,2,1.0,False,
accursoft,1,3,0.0,False,
abourget,1,3,0.0,False,
abouolia,1,3,1.0,False,
abonas,1,18,1.0,False,
ablanco,1,4,1.0,False,
ablakey,1,3,0.0,False,
abigailjs,1,3,1.0,True,1
acburdine,1,2,0.0,False,
aceface,1,4,0.0,True,0
acstll,1,3,0.0,False,
aclark4life,1,4,0.0,False,
acrogenesis,1,6,1.0,False,
acrisci,1,6,1.0,False,
acowley,1,2,1.0,False,
acoustep,1,2,1.0,False,
acornejo,1,12,0.0,False,
aconbere,1,194,0.0,False,
achojs,1,261,1.0,True,1
acelaya,1,2,1.0,False,
achiu,1,2,0.0,False,
achillean,1,25,1.0,False,
achiku,1,9,0.0,False,
acharlop,1,2,0.0,False,
achanda,1,17,1.0,False,
achambers,1,5,0.0,False,
abhishekswain,1,4,0.0,False,
abhidsm,1,3,0.0,False,
abersager,1,2,1.0,False,
aakashns,1,6,1.0,False,
aasm,1,37,1.0,True,4
aaronlord,1,5,1.0,False,
aaronj1335,1,3,0.0,False,
aarongarrett,1,3,0.0,False,
aaronblohowiak,1,23,0.0,False,
aam229,1,3,0.0,False,
aahancoc,1,2,1.0,False,
abernix,1,4,1.0,False,
aagarwal1012,1,3,1.0,False,
aackerman,1,4039,1.0,False,
aacerox,1,145,0.0,False,
aaberg,1,18,1.0,False,
aaaristo,1,2,0.0,False,
aNNiMON,1,18,1.0,False,
aaubry,1,49,1.0,False,
aaugustin,1,196,1.0,False,
abacritt,1,7,1.0,True,0
abaumhauer,1,6,1.0,False,
abbasfreestyle,1,2,1.0,False,
abbeycode,1,2,1.0,False,
abbot,1,20,1.0,False,
abbr,1,828,1.0,False,
abdalla,1,2,0.0,False,
abdennour,1,8,0.0,False,
abdmob,1,5,1.0,,
abdulrahman-khankan,1,14,1.0,False,
abe33,1,5,0.0,False,
abego,1,13,0.0,False,
abenari,1,61,1.0,False,
aberant,1,2,0.0,False,
aberezkin,1,3,1.0,False,
acsone,1,2,1.0,True,11
actionably,1,10,1.0,True,0
a5hik,1,13,1.0,False,
adamzy,1,2,0.0,False,
addaleax,1,28,1.0,False,
adcentury,1,19,0.0,False,
adazzle,1,23,1.0,True,0
adasq,1,3,1.0,False,
adaoraul,1,19,0.0,False,
adana-coverage,1,4,1.0,True,1
adamziel,1,2,1.0,False,
addisonlynch,1,2,1.0,False,
adamwdraper,1,424,1.0,False,
adamwaite,1,5,1.0,False,
adamterlson,1,4,0.0,False,
adamsoffer,1,7,1.0,False,
adamshaylor,1,8,0.0,False,
adamreisnz,1,309,1.0,False,
addhome2001,1,2,1.0,False,
addthis,1,11,1.0,True,9
actionless,1,2,0.0,False,
admc,1,717,1.0,False,
adopted-ember-addons,1,4,1.0,True,4
adonespitogo,1,4,0.0,False,
adobe-fonts,1,16,1.0,True,5
adobe,1,3,1.0,True,111
admiralobvious,1,5,1.0,False,
adminfaces,1,2,1.0,True,0
adius,1,17,1.0,False,
addwiki,1,2,1.0,True,3
adinn,1,3,1.0,False,
adieuadieu,1,5,1.0,False,
adierkens,1,3,1.0,False,
adhocore,1,3,1.0,False,
aderyabin,1,2,1.0,False,
adeptoas,1,5,1.0,True,1
adamreeve,1,2,0.0,False,
adammockor,1,5,0.0,False,
adammck,1,6,0.0,False,
adalbertoteixeira,1,2,0.0,False,
adamayres,1,94,1.0,False,
adamabdelhamed,1,3,0.0,False,
adam-p,1,6,0.0,False,
adam-lynch,1,4,0.0,False,
adam-golab,1,3,1.0,False,
adam-cowley,1,2,1.0,False,
adacosta,1,3,1.0,False,
adammark,1,5,0.0,False,
acw,1,2,1.0,False,
acvetkov,1,8,1.0,False,
acuminous,1,5,1.0,True,1
activescaffold,1,5,1.0,True,1
activeprospect,1,3,0.0,True,2
actions-on-google,1,58,1.0,True,3
adambisek,1,5,1.0,False,
adambrenecki,1,2,1.0,False,
adamcarr,1,29,1.0,False,
adamchester,1,5,1.0,False,
adamcichy,1,2,1.0,False,
adametry,1,1454,1.0,False,
adamfisher,1,2,1.0,False,
adamfisk,1,5,1.0,False,
adamfitzpatrick,1,27,0.0,False,
adamgibbons,1,6,1.0,False,
adamhalasz,1,3461,1.0,False,
adamhathcock,1,16,1.0,False,
adamjgrant,1,2,0.0,False,
adamjking3,1,10,1.0,,
adamkennedy,1,2,0.0,False,
adamkittelson,1,2,0.0,False,
adamlwgriffiths,1,4,1.0,False,
aFrogleap,1,2,1.0,True,1
a2lix,1,2,1.0,True,2
amfe,1,8,1.0,True,3
WebLogo,1,2,1.0,True,0
Wenqer,1,20,0.0,False,
WenTingZhu,1,2,0.0,False,
Welogix-Tech,1,3,0.0,True,0
Weebly,1,2,1.0,True,8
Wechat-Group,1,20,1.0,True,12
WebbyLab,1,6,1.0,True,4
WearyMonkey,1,24,1.0,False,
WesleydeSouza,1,7,0.0,,
WeTransfer,1,2,1.0,True,11
WeAreGenki,1,2,1.0,True,1
WeAreFarmGeek,1,7,1.0,True,2
WaniKani,1,10,1.0,True,5
Wanderxx,1,9,1.0,False,
Wandalen,1,2,1.0,False,
Werkint,1,3,0.0,True,0
WheelerLee,1,2,1.0,False,
Workpop,1,2,1.0,True,0
WillZWL,1,5,0.0,False,
WojciechMula,1,6,1.0,False,
Wlada,1,2,1.0,False,
Wixel,1,9,1.0,True,2
Wisembly,1,12,1.0,True,1
Wiredcraft,1,7,1.0,True,8
WireMock-Net,1,3,1.0,True,0
WillSkates,1,2,0.0,False,
WhichBrowser,1,7,1.0,True,2
WietseWind,1,2,1.0,False,
WickrInc,1,2,1.0,True,0
WiSaGaN,1,5,1.0,False,
Whoops,1,4,0.0,False,
WhoopInc,1,44,0.0,True,1
WhitestormJS,1,2,1.0,True,37
WalletConnect,1,2,1.0,True,6
WaldoJeffers,1,2,1.0,False,
Waavi,1,3,1.0,True,4
VictoriaPlum-com,1,2,1.0,True,1
Vinelab,1,2,0.0,True,6
VincentGarreau,1,54,1.0,False,
VincentChalnot,1,2,1.0,False,
Vincent-P,1,5,0.0,False,
VinceG,1,2,0.0,False,
Viglino,1,2,1.0,False,
VictorBjelkholm,1,21,0.0,False,
WP-API,1,9,1.0,True,14
VicNumber21,1,104,0.0,False,
Vheissu,1,2,1.0,False,
Vestride,1,8,1.0,False,
Vestorly,1,9,1.0,True,0
Versent,1,3,1.0,True,3
Vereyon,1,2,0.0,True,0
VirgilSecurity,1,2,1.0,True,3
Virtuoze,1,3,1.0,False,
VirusTotal,1,9,1.0,True,4
VisionistInc,1,3,0.0,True,5
VitaliiBlagodir,1,7,1.0,False,
VitexSoftware,1,2,1.0,True,0
Vivify-Ideas,1,2,1.0,True,0
Vizzuality,1,3,1.0,True,12
VladaHejda,1,2,0.0,False,
Vodurden,1,2,0.0,False,
VoiceNGO,1,2,0.0,True,0
Volicon,1,2,1.0,True,1
Voog,1,3,1.0,True,1
VovanR,1,2,0.0,False,
Vufuzi,1,2,0.0,True,1
Vungle,1,3,1.0,True,0
WFCD,1,2,1.0,True,15
WolfgangKluge,1,10,1.0,False,
Workshape,1,4,1.0,True,0
a2labs,1,2,0.0,True,2
YvesCoding,1,10,1.0,True,1
Zazama,1,5,1.0,False,
Zauberstuhl,1,3,0.0,False,
Zak-C,1,27,1.0,False,
ZacharyRSmith,1,6,1.0,False,
ZachPerkitny,1,4,1.0,False,
Z3Prover,1,7,1.0,True,3
YuzuJS,1,26463,1.0,True,2
Zevran,1,4,1.0,False,
Yurunsoft,1,3,1.0,False,
YuriGor,1,2,1.0,False,
Yuras,1,2,1.0,False,
YuraDev,1,5,1.0,False,
Yuav,1,3,0.0,False,
YozhikM,1,10,1.0,False,
ZeroCostGoods,1,2,1.0,True,2
Zewo,1,2,1.0,True,22
Wozacosta,1,2,1.0,False,
ZoomerAnalytics,1,34,1.0,,
a2ikm,1,4,0.0,False,
a14n,1,3,1.0,False,
a-type,1,3,0.0,False,
ZxMYS,1,2,1.0,False,
Zulko,1,32,1.0,False,
Zopieux,1,5,1.0,False,
Zoltu,1,2,1.0,True,1
Zhouzi,1,3,1.0,False,
Zod-,1,4,1.0,False,
Zlobin,1,8,1.0,False,
Zizzamia,1,2,1.0,False,
Zizaco,1,29,1.0,False,
ZipArchive,1,30,1.0,True,2
Zilliqa,1,3,1.0,True,0
YouweGit,1,2,1.0,True,5
YousefED,1,35,1.0,False,
YouCanBookMe,1,452,1.0,False,
XaminProject,1,11,1.0,True,2
Xiaoye220,1,3,1.0,False,
XiaoLer,1,2,0.0,False,
XhmikosR,1,8,1.0,False,
XervoIO,1,4,1.0,True,0
XeroAPI,1,2,1.0,True,7
XamlAnimatedGif,1,3,1.0,True,1
XOP,1,2,0.0,False,
YoruNoHikage,1,5,0.0,False,
XML-Security,1,3,1.0,True,1
XLabs,1,2,0.0,True,1
Wufe,1,79,1.0,False,
WsdlToPhp,1,5,1.0,True,1
WrathChaos,1,2,1.0,False,
Wraptime,1,2,1.0,True,1
Xof,1,2,0.0,False,
Xorso,1,8,1.0,False,
Xotabu4,1,2,0.0,False,
YOLayout,1,4,0.0,True,0
YOU-i-Labs,1,3,1.0,True,4
YUICompressor-NET,1,4,1.0,True,1
YUzhva,1,6,1.0,False,
Yaffle,1,489,1.0,False,
YahnisElsts,1,6,1.0,False,
YahooArchive,1,136,0.0,True,0
YanagiEiichi,1,2,0.0,False,
Yeatse,1,4,1.0,False,
YelpArchive,1,2,0.0,True,0
Yii2Assets,1,2,0.0,True,2
Yinzo,1,2,1.0,False,
Yoric,1,9,0.0,False,
YorickPeterse,1,18,0.0,False,
adorsys,1,2,1.0,True,6
adoy,1,2,0.0,False,
adrianfalleiro,1,2,1.0,False,
alexguan,1,61,1.0,False,
alexmacarthur,1,5,1.0,False,
alexkatz,1,5,1.0,False,
alexkalderimis,1,2,0.0,False,
alexjeffburke,1,2,0.0,False,
alexilyaev,1,4,1.0,False,
alexheretic,1,11,1.0,False,
alexgleason,1,5,1.0,False,
alexpalombaro,1,3,1.0,False,
alexgenco,1,6,1.0,False,
alexgarces,1,3,1.0,False,
alexflint,1,7,0.0,False,
alexeyten,1,81,1.0,False,
alexeyraspopov,1,2,0.0,False,
alexeykuzmin,1,10,0.0,False,
alexmojaki,1,3,1.0,False,
alexpods,1,28,0.0,False,
aliak00,1,2,1.0,False,
alexvasilkov,1,4,1.0,False,
algofairness,1,2,1.0,True,1
algesten,1,6,0.0,False,
alfhen,1,45,1.0,False,
alfa-laboratory,1,2,1.0,True,18
alexxiyang,1,20,1.0,False,
alexwhitman,1,10,1.0,False,
alextucker,1,17,0.0,False,
alexreisner,1,201,1.0,False,
alextrob,1,3,0.0,False,
alexstanbury,1,11,1.0,False,
alexspark86,1,2,0.0,False,
alexsasharegan,1,255,1.0,False,
alexrsagen,1,2,1.0,False,
alexrothenberg,1,7,0.0,False,
alexeiskachykhin,1,3,0.0,False,
alexei,1,35289,1.0,False,
alexdrel,1,4,1.0,False,
alex-pex,1,5,0.0,False,
alexandernanberg,1,2,1.0,False,
alexandermendes,1,4,1.0,False,
alexanderjarvis,1,2,0.0,False,
alexanderdickson,1,2,1.0,False,
alexanderby,1,3,1.0,False,
alex2,1,4,0.0,False,
alex-e-leon,1,2,1.0,False,
alexdebril,1,3,1.0,False,
alessiomaffeis,1,4,1.0,False,
alesgenova,1,2,1.0,False,
ales-erjavec,1,5,1.0,False,
alertifyjs,1,6,1.0,True,0
alephdata,1,2,1.0,True,5
aleksip,1,3,1.0,False,
alexandre-garrec,1,2,0.0,False,
alexandrebodin,1,2,1.0,False,
alexandrusavin,1,3,1.0,False,
alexbardas,1,147,1.0,False,
alexbbt,1,43,1.0,False,
alexbrainman,1,3,1.0,False,
alexbrillant,1,8,1.0,False,
alexbruno,1,28,0.0,False,
alexcesaro,1,7,1.0,False,
alexch,1,16,1.0,False,
alexcjohnson,1,39,0.0,False,
alexcode,1,3,1.0,False,
alexcorvi,1,6,0.0,False,
alexcouper,1,2,0.0,False,
alexcpendleton,1,2,0.0,False,
alexcrack,1,12,1.0,False,
alexdalitz,1,1223,1.0,False,
ali322,1,3,1.0,False,
aliaksandr-master,1,2,0.0,False,
adrianheine,1,341,1.0,False,
alterphp,1,5,1.0,False,
alwx,1,17,1.0,False,
alvations,1,4,1.0,False,
alvarorahul,1,5,1.0,False,
aluxian,1,2,0.0,False,
aluisiora,1,2,1.0,False,
aluanhaddad,1,2,0.0,False,
altendky,1,2,1.0,False,
alyssaq,1,12,0.0,False,
altair-viz,1,9,1.0,True,2
alsoicode,1,2,1.0,False,
alsofronie,1,4,1.0,False,
alsatian-test,1,20,1.0,True,1
alrik11es,1,3,0.0,False,
alphatwirl,1,2,1.0,True,1
alyssais,1,2,1.0,False,
am-kantox,1,3,1.0,False,
alibaba-fusion,1,3,1.0,True,6
amazonwebservices,1,4,0.0,True,1
ameyms,1,2,1.0,False,
amethyst,1,8,1.0,True,25
amerine,1,3,1.0,False,
amercier,1,7,1.0,False,
amelki,1,4,1.0,False,
ambethia,1,45,1.0,False,
amay077,1,3,1.0,False,
amaembo,1,8,1.0,False,
amatellanes,1,9,1.0,False,
amarofashion,1,2,1.0,True,1
amarkes,1,3,1.0,False,
amark,1,17,1.0,False,
amalloy,1,3,1.0,False,
amakawa,1,10,0.0,True,2
alphasights,1,3,1.0,True,13
alphamu,1,3,1.0,False,
alphabetum,1,18,0.0,False,
aljosa,1,18,1.0,False,
allexcd,1,4,1.0,False,
allenai,1,12,1.0,True,17
allanhortle,1,3,1.0,False,
allan-stewart,1,3,0.0,False,
alkis,1,4,1.0,False,
alkemics,1,3,1.0,True,0
aliyun-node,1,2,1.0,True,0
alpacahq,1,3,1.0,True,1
aliyun-UED,1,11,1.0,True,0
alisd23,1,24,1.0,False,
alindeman,1,5,0.0,False,
alicemaz,1,473,1.0,False,
alicelieutier,1,14,1.0,False,
alicebob,1,12,1.0,False,
alleyinteractive,1,2,0.0,True,28
allisson,1,2,1.0,False,
allmarkedup,1,2,0.0,False,
allocine,1,3,1.0,True,0
allouis,1,5,0.0,False,
alloy,1,13,0.0,False,
almasaeed2010,1,99,1.0,False,
almende,1,51,1.0,True,7
alnorris,1,2,1.0,False,
aloetesting,1,4,1.0,True,1
aloha,1,3,1.0,False,
aloksguha,1,2,0.0,False,
alonalon,1,2,0.0,False,
alonisser,1,11,0.0,False,
alonronin,1,3,1.0,False,
alor,1,4,0.0,False,
alovak,1,5,0.0,False,
alekseykulikov,1,21,0.0,False,
alekhurst,1,2,0.0,False,
aleju,1,24,1.0,False,
agnoster,1,35,0.0,False,
agrueneberg,1,836,0.0,False,
agrublev,1,2,0.0,False,
agriffis,1,2,1.0,False,
agreatfool,1,6,1.0,False,
agrafix,1,3,1.0,False,
agraboso,1,14,1.0,False,
agl,1,22,0.0,False,
ahaurw01,1,25,1.0,False,
agilord,1,3,1.0,True,0
agilgur5,1,4,1.0,False,
agilebits,1,6,1.0,True,8
aghassemi,1,32,1.0,False,
aggregateknowledge,1,6,0.0,True,0
agext,1,18,0.0,True,1
aguidrevitch,1,4,0.0,False,
ahawker,1,3,1.0,False,
alejonext,1,3,0.0,False,
aichholzer,1,2,1.0,False,
airamrguez,1,2,1.0,False,
aioworkers,1,2,1.0,True,2
aionnetwork,1,4,1.0,True,0
aihornmac,1,2,1.0,False,
aigamedev,1,3,0.0,True,3
aickin,1,5,1.0,False,
ahupp,1,118,1.0,False,
ahkimkoo,1,10,0.0,False,
ahrefs,1,2,1.0,True,0
aholachek,1,6,1.0,False,
ahmednuaman,1,45,0.0,False,
ahmdigital,1,240,1.0,True,4
ahmadsoe,1,5,1.0,False,
ahmadawais,1,9,1.0,False,
agershun,1,10,1.0,False,
agebrock,1,73,1.0,False,
agconti,1,2,0.0,False,
aef,1,5,0.0,False,
aerobatic,1,3,1.0,True,1
aermicioi,1,2,1.0,False,
aerkalov,1,6,1.0,False,
aequitas,1,7,1.0,False,
aelvan,1,6,1.0,False,
aelij,1,2,1.0,False,
aead,1,6,1.0,False,
agc93,1,2,1.0,False,
aduh95,1,36003,1.0,False,
adrienverge,1,53,1.0,False,
adrienjoly,1,3,1.0,False,
adriengibrat,1,8,1.0,False,
adrianmcli,1,3,0.0,False,
adriank,1,6,1.0,False,
aerospike,1,6,1.0,True,8
aerotschkin,1,2,1.0,,
aeshell,1,2,1.0,True,4
aeternity,1,2,1.0,True,15
aetherknight,1,19,1.0,False,
afair,1,3,1.0,False,
afconsult,1,3,1.0,True,2
afex,1,4,1.0,False,
affanshahid,1,33,0.0,False,
affirmix,1,15,0.0,True,1
afitiskin,1,2,1.0,False,
aflc,1,18,1.0,False,
aforward,1,2,1.0,False,
afrad,1,4,1.0,False,
afram,1,10,0.0,False,
aframevr,1,33,1.0,True,6
afterwriting,1,2,1.0,True,1
airblade,1,5,1.0,False,
airspeed-velocity,1,2,1.0,True,1
airtap,1,282,1.0,True,4
alanz,1,2,1.0,False,
albertcht,1,8,1.0,False,
albert-gonzalez,1,5,1.0,False,
albell,1,7,0.0,False,
albburtsev,1,2,1.0,False,
alappe,1,3,0.0,False,
alaouy,1,6,1.0,False,
alanjds,1,19,1.0,False,
al45tair,1,107,1.0,False,
alanhamlett,1,4,1.0,False,
alangpierce,1,6,1.0,False,
alandipert,1,3,1.0,False,
alan-agius4,1,2,1.0,False,
alallier,1,45,1.0,False,
alafr,1,3,1.0,False,
alberthaff,1,7,1.0,False,
albertjan,1,3,1.0,False,
alberto-bottarini,1,10,1.0,False,
albertofem,1,2,1.0,False,
albertorestifo,1,4,0.0,False,
albinotonnina,1,2,1.0,False,
albu,1,3,1.0,False,
alcacoop,1,2,1.0,True,5
alcaeus,1,33,1.0,False,
alcohol,1,2,1.0,False,
aleGpereira,1,4,0.0,False,
aleafs,1,3,0.0,False,
aleaxit,1,24,1.0,False,
alecxe,1,4,1.0,False,
aleen42,1,2,1.0,False,
aleixmorgadas,1,5,1.0,False,
alejoe91,1,2,1.0,False,
alabeduarte,1,2,1.0,False,
akxcv,1,3,1.0,False,
airware,1,2,1.0,True,0
ajgarlag,1,39,0.0,False,
ak1394,1,2,1.0,False,
ajt60gaibb,1,2,0.0,False,
ajstarks,1,3,0.0,False,
ajoberstar,1,3,1.0,False,
ajkxyz,1,3,1.0,False,
ajhsu,1,2,1.0,False,
ajg,1,10,0.0,False,
akupila,1,2,1.0,False,
ajfisher,1,3,1.0,False,
ajaysinghj8,1,2,1.0,False,
ajay-gandhi,1,14,1.0,False,
aitboudad,1,21,1.0,False,
aiscenblue,1,4,1.0,False,
aisamanra,1,3,1.0,False,
akalongman,1,2,0.0,False,
akashic-games,1,3,1.0,True,3
akavel,1,3,0.0,False,
akesterson,1,24,1.0,False,
akfish,1,30,1.0,False,
aki017,1,3,1.0,False,
akihikodaki,1,14,1.0,False,
akiokio,1,2,1.0,False,
akira,1,5,1.0,False,
akiroom,1,8,1.0,False,
akitten,1,2,0.0,True,0
aknuds1,1,101,1.0,False,
akofman,1,28,1.0,False,
akoumjian,1,2,1.0,False,
akr,1,245,0.0,False,
akshaynagpal,1,2,1.0,False,
akubera,1,7,1.0,False,
baschtl,1,2,1.0,False,
baseprime,1,5,1.0,False,
VentureCraft,1,21,1.0,True,2
chairuosen,1,6,1.0,False,
change,1,5,0.0,True,6
chancejs,1,300,1.0,True,1
chancancode,1,4,0.0,False,
chamrc,1,3,1.0,False,
chakrit,1,30,0.0,False,
chakki-works,1,5,1.0,True,3
chaimleib,1,25,1.0,False,
chapmanb,1,5,1.0,False,
chai2010,1,11,0.0,False,
chadxz,1,2,1.0,False,
chadkirby,1,5,1.0,False,
chadicus,1,4,1.0,False,
chacestew,1,2,1.0,False,
cgtobi,1,9,1.0,False,
chanks,1,10,1.0,False,
chaps-io,1,12,1.0,True,2
chatch,1,3,1.0,False,
charliedowler,1,5,0.0,False,
chartbeat-labs,1,7,1.0,True,3
charri,1,9,0.0,False,
charnley,1,2,1.0,False,
charlotte-ruby,1,11,1.0,True,10
charlievieth,1,6,0.0,False,
charlierudolph,1,129,0.0,False,
charliedevelopment,1,2,1.0,True,0
char0n,1,13,1.0,False,
charlie-tango,1,2,1.0,True,0
charlesw,1,8,1.0,False,
charlesthk,1,12,1.0,False,
charithe,1,4,1.0,False,
chargebee,1,2,1.0,True,0
chardet,1,2720,1.0,True,2
cgriego,1,12,1.0,False,
cglib,1,205,1.0,True,1
cgiffard,1,8,0.0,False,
cenobites,1,4,0.0,True,1
ceteri,1,2,1.0,False,
cespare,1,6,0.0,False,
cesarrew,1,13,1.0,False,
cesarandreu,1,3,0.0,False,
center-key,1,2,1.0,True,1
censys,1,6,0.0,True,6
cenk,1,2,0.0,False,
cggh,1,2,1.0,True,1
cengage,1,68,0.0,True,0
cemsbr,1,2,1.0,False,
cemolcay,1,2,1.0,False,
cemerick,1,6,0.0,False,
cemdervis,1,3,1.0,False,
celsomiranda,1,2,0.0,False,
cevaris,1,3,1.0,False,
cevek,1,14,1.0,False,
cezary,1,2,1.0,False,
cezarywojcik,1,3,0.0,False,
cezerin,1,4,1.0,True,3
cezheng,1,4,1.0,False,
cfallin,1,2,0.0,False,
cfinke,1,76,1.0,False,
cfj,1,44,0.0,False,
cfndsl,1,2,1.0,True,1
cfr,1,4,0.0,False,
cfrancia,1,8,0.0,False,
cfsghost,1,23,0.0,False,
cfware,1,3,1.0,True,1
cgaebel,1,4,1.0,False,
cgarvis,1,7,0.0,False,
cgewecke,1,36,1.0,False,
chat-sdk,1,2,1.0,True,0
chaucerbao,1,3,1.0,False,
ceejbot,1,38,0.0,False,
chimpler,1,9,1.0,True,2
chjtx,1,2,1.0,False,
chiunam,1,5,1.0,False,
chishui,1,2,1.0,False,
chinjs,1,2,1.0,True,1
chinchang,1,16,1.0,False,
chimurai,1,19612,1.0,False,
chimon2000,1,4,1.0,False,
chneukirchen,1,29,1.0,False,
chilts,1,6,0.0,False,
chill117,1,25,1.0,False,
chilicat,1,3,0.0,False,
chicoxyzzy,1,13460,1.0,False,
chick307,1,20,1.0,False,
chibisov,1,14,1.0,False,
chkr1011,1,3,1.0,False,
chocoby,1,4,0.0,False,
cheald,1,7,1.0,False,
chrahunt,1,2,1.0,False,
chrisballinger,1,2,1.0,False,
chrisalley,1,11,1.0,False,
chrisa,1,556,1.0,False,
chris48s,1,2,1.0,False,
chris-lock,1,3,0.0,False,
chrippa,1,11,0.0,False,
chr-1x,1,2,1.0,False,
chocolatey,1,2,1.0,True,22
chpio,1,7,1.0,False,
chowdhurya,1,11,1.0,False,
chovy,1,3,1.0,False,
chouandy,1,2,0.0,False,
cholalabs,1,2,0.0,False,
choffmeister,1,90,1.0,False,
chiangf,1,2,0.0,False,
chiahsien,1,3,1.0,False,
chfw,1,10,1.0,False,
chejen,1,3,1.0,False,
chenhouwu,1,4,0.0,,
chengxianga2008,1,3,0.0,False,
chenfanfang,1,4,1.0,False,
chenckang,1,19,1.0,False,
chen0040,1,5,0.0,False,
chemistry,1,2,1.0,True,1
cheggaaa,1,9,1.0,False,
chezou,1,3,1.0,False,
cheekybits,1,2,1.0,True,0
checkstyle,1,9,1.0,True,5
checkr,1,4,1.0,True,8
checkout,1,3,1.0,True,0
chebee7i,1,4,0.0,False,
cheapsteak,1,2,1.0,False,
chenlb,1,2,0.0,False,
chenliangloveyou,1,3,1.0,False,
chennaione,1,21,1.0,True,0
chenqingspring,1,15,1.0,False,
chenshuai2144,1,27,1.0,False,
chenupt,1,2,0.0,False,
chenxuan0000,1,3,1.0,False,
chenz24,1,2,1.0,False,
chenzeyu,1,2,0.0,False,
chenzhutian,1,7,1.0,False,
cheprasov,1,4,1.0,False,
chernesk,1,5,1.0,False,
cherow,1,5,1.0,True,3
cherrypy,1,22,1.0,True,2
chesles,1,2,0.0,False,
chesterhow,1,2,1.0,False,
chevex-archived,1,23,1.0,,
cellvia,1,5,0.0,False,
ceeK,1,2,1.0,False,
bzwheeler,1,2,0.0,False,
cam-stitt,1,13,0.0,False,
canboat,1,2,1.0,True,0
camlistore,1,4,0.0,True,5
cameronprattedwards,1,4,0.0,False,
cameronhimself,1,8,1.0,False,
cameronbourke,1,6,1.0,False,
camelmasa,1,3,0.0,False,
calyptus,1,14,0.0,True,2
cangelis,1,2,0.0,False,
callumlocke,1,3,0.0,False,
callbag,1,16,1.0,True,1
calimarkus,1,3,1.0,False,
caligo-mentis,1,2,1.0,False,
calesce,1,4,1.0,False,
calebthompson,1,5,0.0,False,
candostdagdeviren,1,3,1.0,False,
cankayacan,1,2,0.0,False,
carhartl,1,25,0.0,False,
captainblue2013,1,2,1.0,False,
cardinity,1,4,1.0,True,0
cardforcoin,1,2,0.0,True,0
carbon-design-system,1,3,1.0,True,17
captray-zz,1,2,0.0,False,
captcha-com,1,2,1.0,True,0
captbaritone,1,8,1.0,False,
captain-miao,1,2,1.0,False,
cannatag,1,47,1.0,False,
capstone-rust,1,2,1.0,True,2
caprica,1,5,1.0,False,
caouecs,1,56,1.0,False,
canvg,1,56,1.0,True,2
canvace,1,3,0.0,True,3
canuckistani,1,2,0.0,False,
calebsmith,1,2,0.0,False,
